"('', '', '', '', '', '', '', '', '', '', '', '')"
"('', '', '', '', '', 'D7', '', 'D7', '', '', '', '')"
"('', '', '', '', '', 'D8', '', 'D8', '', '', '', '')"
"('', '', '', '', '', 'D9', '', 'D9', '', '', '', '')"
"('', '', '', '', '', 'D92', '', 'D92', '', '', '', '')"
"('', '', '', '', '', 'DA', '', 'DA', '', '', '', '')"
"('', '', '', '', '', 'DB', '', 'DB', '', '', '', '')"
"('', '', '', '', '', 'DC', '', 'DC', '', '', '', '')"
"('', '', '', '', '', 'DCe', '', 'DCe', '', '', '', '')"
"('', '', '', '', '', 'DD', '', 'DD', '', '', '', '')"
"('', '', '', '', '', 'DDF', '', 'DDF', '', '', '', '')"
"('', '', '', '', '', 'DE', '', 'DE', '', '', '', '')"
"('', '', '', '', '', 'DEd', '', 'DEd', '', '', '', '')"
"('', '', '', '', '', 'DF', '', 'DF', '', '', '', '')"
"('', '', '', '', '', 'DF8', '', 'DF8', '', '', '', '')"
"('', '', '', '', '', 'Da', '', 'Da', '', '', '', '')"
"('', '', '', '', '', 'DaB', '', 'DaB', '', '', '', '')"
"('', '', '', '', '', 'Db', '', 'Db', '', '', '', '')"
"('', '', '', '', '', 'Dc', '', 'Dc', '', '', '', '')"
"('', '', '', '', '', 'Dd', '', 'Dd', '', '', '', '')"
"('', '', '', '', '', 'Dddd', '', 'Dddd', '', '', '', '')"
"('', '', '', '', '', 'De', '', 'De', '', '', '', '')"
"('', '', '', '', '', 'De3d', '', 'De3d', '', '', '', '')"
"('', '', '', '', '', 'DeC', '', 'DeC', '', '', '', '')"
"('', '', '', '', '', 'Df', '', 'Df', '', '', '', '')"
"('', '', '', '', '', 'E', '', 'E', '', '', '', '')"
"('', '', '', '', '', 'E0', '', 'E0', '', '', '', '')"
"('', '', '', '', '', 'E1', '', 'E1', '', '', '', '')"
"('', '', '', '', '', 'E2', '', 'E2', '', '', '', '')"
"('', '', '', '', '', 'E26', '', 'E26', '', '', '', '')"
"('', '', '', '', '', 'E3', '', 'E3', '', '', '', '')"
"('', '', '', '', '', 'E4', '', 'E4', '', '', '', '')"
"('', '', '', '', '', 'E4B', '', 'E4B', '', '', '', '')"
"('', '', '', '', '', 'E4a', '', 'E4a', '', '', '', '')"
"('', '', '', '', '', 'E5', '', 'E5', '', '', '', '')"
"('', '', '', '', '', 'E57', '', 'E57', '', '', '', '')"
"('', '', '', '', '', 'E5A', '', 'E5A', '', '', '', '')"
"('', '', '', '', '', 'E5B', '', 'E5B', '', '', '', '')"
"('', '', '', '', '', 'E5c', '', 'E5c', '', '', '', '')"
"('', '', '', '', '', 'E6', '', 'E6', '', '', '', '')"
"('', '', '', '', '', 'E63', '', 'E63', '', '', '', '')"
"('', '', '', '', '', 'E7', '', 'E7', '', '', '', '')"
"('', '', '', '', '', 'E73', '', 'E73', '', '', '', '')"
"('', '', '', '', '', 'E8', '', 'E8', '', '', '', '')"
"('', '', '', '', '', 'E9', '', 'E9', '', '', '', '')"
"('', '', '', '', '', 'E99', '', 'E99', '', '', '', '')"
"('', '', '', '', '', 'EA', '', 'EA', '', '', '', '')"
"('', '', '', '', '', 'EAB', '', 'EAB', '', '', '', '')"
"('', '', '', '', '', 'EAD', '', 'EAD', '', '', '', '')"
"('', '', '', '', '', 'EB', '', 'EB', '', '', '', '')"
"('', '', '', '', '', 'EC', '', 'EC', '', '', '', '')"
"('', '', '', '', '', 'ED', '', 'ED', '', '', '', '')"
"('', '', '', '', '', 'EDFE', '', 'EDFE', '', '', '', '')"
"('', '', '', '', '', 'EE', '', 'EE', '', '', '', '')"
"('', '', '', '', '', 'EE2c', '', 'EE2c', '', '', '', '')"
"('', '', '', '', '', 'EEB', '', 'EEB', '', '', '', '')"
"('', '', '', '', '', 'EF', '', 'EF', '', '', '', '')"
"('', '', '', '', '', 'EFf', '', 'EFf', '', '', '', '')"
"('', '', '', '', '', 'Ea', '', 'Ea', '', '', '', '')"
"('', '', '', '', '', 'Eb', '', 'Eb', '', '', '', '')"
"('', '', '', '', '', 'Ec', '', 'Ec', '', '', '', '')"
"('', '', '', '', '', 'Ed', '', 'Ed', '', '', '', '')"
"('', '', '', '', '', 'Ee', '', 'Ee', '', '', '', '')"
"('', '', '', '', '', 'EeC', '', 'EeC', '', '', '', '')"
"('', '', '', '', '', 'EeE', '', 'EeE', '', '', '', '')"
"('', '', '', '', '', 'Ef', '', 'Ef', '', '', '', '')"
"('', '', '', '', '', 'F', '', 'F', '', '', '', '')"
"('', '', '', '', '', 'F0', '', 'F0', '', '', '', '')"
"('', '', '', '', '', 'F1', '', 'F1', '', '', '', '')"
"('', '', '', '', '', 'F1A', '', 'F1A', '', '', '', '')"
"('', '', '', '', '', 'F2', '', 'F2', '', '', '', '')"
"('', '', '', '', '', 'F2A', '', 'F2A', '', '', '', '')"
"('', '', '', '', '', 'F3', '', 'F3', '', '', '', '')"
"('', '', '', '', '', 'F4', '', 'F4', '', '', '', '')"
"('', '', '', '', '', 'F44', '', 'F44', '', '', '', '')"
"('', '', '', '', '', 'F4f', '', 'F4f', '', '', '', '')"
"('', '', '', '', '', 'F5', '', 'F5', '', '', '', '')"
"('', '', '', '', '', 'F6', '', 'F6', '', '', '', '')"
"('', '', '', '', '', 'F6A', '', 'F6A', '', '', '', '')"
"('', '', '', '', '', 'F6dF', '', 'F6dF', '', '', '', '')"
"('', '', '', '', '', 'F7', '', 'F7', '', '', '', '')"
"('', '', '', '', '', 'F8', '', 'F8', '', '', '', '')"
"('', '', '', '', '', 'F9', '', 'F9', '', '', '', '')"
"('', '', '', '', '', 'FA', '', 'FA', '', '', '', '')"
"('', '', '', '', '', 'FB', '', 'FB', '', '', '', '')"
"('', '', '', '', '', 'FC', '', 'FC', '', '', '', '')"
"('', '', '', '', '', 'FD', '', 'FD', '', '', '', '')"
"('', '', '', '', '', 'FDE', '', 'FDE', '', '', '', '')"
"('', '', '', '', '', 'FE', '', 'FE', '', '', '', '')"
"('', '', '', '', '', 'FF', '', 'FF', '', '', '', '')"
"('', '', '', '', '', 'FFC', '', 'FFC', '', '', '', '')"
"('', '', '', '', '', 'Fa', '', 'Fa', '', '', '', '')"
"('', '', '', '', '', 'Fb', '', 'Fb', '', '', '', '')"
"('', '', '', '', '', 'Fc', '', 'Fc', '', '', '', '')"
"('', '', '', '', '', 'FcF', '', 'FcF', '', '', '', '')"
"('', '', '', '', '', 'Fd', '', 'Fd', '', '', '', '')"
"('', '', '', '', '', 'Fe', '', 'Fe', '', '', '', '')"
"('', '', '', '', '', 'Ff', '', 'Ff', '', '', '', '')"
"('', '', '', '', '', 'a', '', 'a', '', '', '', '')"
"('', '', '', '', '', 'a0', '', 'a0', '', '', '', '')"
"('', '', '', '', '', 'a1', '', 'a1', '', '', '', '')"
"('', '', '', '', '', 'a1C8', '', 'a1C8', '', '', '', '')"
"('', '', '', '', '', 'a2', '', 'a2', '', '', '', '')"
"('', '', '', '', '', 'a2C', '', 'a2C', '', '', '', '')"
"('', '', '', '', '', 'a3', '', 'a3', '', '', '', '')"
"('', '', '', '', '', 'a37', '', 'a37', '', '', '', '')"
"('', '', '', '', '', 'a4', '', 'a4', '', '', '', '')"
"('', '', '', '', '', 'a5', '', 'a5', '', '', '', '')"
"('', '', '', '', '', 'a57', '', 'a57', '', '', '', '')"
"('', '', '', '', '', 'a6', '', 'a6', '', '', '', '')"
"('', '', '', '', '', 'a7', '', 'a7', '', '', '', '')"
"('', '', '', '', '', 'a7a', '', 'a7a', '', '', '', '')"
"('', '', '', '', '', 'a8', '', 'a8', '', '', '', '')"
"('', '', '', '', '', 'a9', '', 'a9', '', '', '', '')"
"('', '', '', '', '', 'aA', '', 'aA', '', '', '', '')"
"('', '', '', '', '', 'aB', '', 'aB', '', '', '', '')"
"('', '', '', '', '', 'aBa', '', 'aBa', '', '', '', '')"
"('', '', '', '', '', 'aC', '', 'aC', '', '', '', '')"
"('', '', '', '', '', 'aD', '', 'aD', '', '', '', '')"
"('', '', '', '', '', 'aDB', '', 'aDB', '', '', '', '')"
"('', '', '', '', '', 'aE', '', 'aE', '', '', '', '')"
"('', '', '', '', '', 'aF', '', 'aF', '', '', '', '')"
"('', '', '', '', '', 'aFE', '', 'aFE', '', '', '', '')"
"('', '', '', '', '', 'aFf', '', 'aFf', '', '', '', '')"
"('', '', '', '', '', 'aa', '', 'aa', '', '', '', '')"
"('', '', '', '', '', 'ab', '', 'ab', '', '', '', '')"
"('', '', '', '', '', 'ab1', '', 'ab1', '', '', '', '')"
"('', '', '', '', '', 'abC', '', 'abC', '', '', '', '')"
"('', '', '', '', '', 'abD', '', 'abD', '', '', '', '')"
"('', '', '', '', '', 'ac', '', 'ac', '', '', '', '')"
"('', '', '', '', '', 'ac4', '', 'ac4', '', '', '', '')"
"('', '', '', '', '', 'acB', '', 'acB', '', '', '', '')"
"('', '', '', '', '', 'ad', '', 'ad', '', '', '', '')"
"('', '', '', '', '', 'ada', '', 'ada', '', '', '', '')"
"('', '', '', '', '', 'ae', '', 'ae', '', '', '', '')"
"('', '', '', '', '', 'aeE', '', 'aeE', '', '', '', '')"
"('', '', '', '', '', 'af', '', 'af', '', '', '', '')"
"('', '', '', '', '', 'af2', '', 'af2', '', '', '', '')"
"('', '', '', '', '', 'afa', '', 'afa', '', '', '', '')"
"('', '', '', '', '', 'b', '', 'b', '', '', '', '')"
"('', '', '', '', '', 'b0', '', 'b0', '', '', '', '')"
"('', '', '', '', '', 'b02D', '', 'b02D', '', '', '', '')"
"('', '', '', '', '', 'b05', '', 'b05', '', '', '', '')"
"('', '', '', '', '', 'b1', '', 'b1', '', '', '', '')"
"('', '', '', '', '', 'b2', '', 'b2', '', '', '', '')"
"('', '', '', '', '', 'b3A', '', 'b3A', '', '', '', '')"
"('', '', '', '', '', 'b4', '', 'b4', '', '', '', '')"
"('', '', '', '', '', 'b5', '', 'b5', '', '', '', '')"
"('', '', '', '', '', 'b5b', '', 'b5b', '', '', '', '')"
"('', '', '', '', '', 'b6', '', 'b6', '', '', '', '')"
"('', '', '', '', '', 'b7', '', 'b7', '', '', '', '')"
"('', '', '', '', '', 'b7E', '', 'b7E', '', '', '', '')"
"('', '', '', '', '', 'b8', '', 'b8', '', '', '', '')"
"('', '', '', '', '', 'b9', '', 'b9', '', '', '', '')"
"('', '', '', '', '', 'bA', '', 'bA', '', '', '', '')"
"('', '', '', '', '', 'bB', '', 'bB', '', '', '', '')"
"('', '', '', '', '', 'bC', '', 'bC', '', '', '', '')"
"('', '', '', '', '', 'bC1', '', 'bC1', '', '', '', '')"
"('', '', '', '', '', 'bC6', '', 'bC6', '', '', '', '')"
"('', '', '', '', '', 'bD', '', 'bD', '', '', '', '')"
"('', '', '', '', '', 'bF', '', 'bF', '', '', '', '')"
"('', '', '', '', '', 'ba', '', 'ba', '', '', '', '')"
"('', '', '', '', '', 'bb', '', 'bb', '', '', '', '')"
"('', '', '', '', '', 'bbb', '', 'bbb', '', '', '', '')"
"('', '', '', '', '', 'bc', '', 'bc', '', '', '', '')"
"('', '', '', '', '', 'bcA', '', 'bcA', '', '', '', '')"
"('', '', '', '', '', 'bd', '', 'bd', '', '', '', '')"
"('', '', '', '', '', 'bdF', '', 'bdF', '', '', '', '')"
"('', '', '', '', '', 'be', '', 'be', '', '', '', '')"
"('', '', '', '', '', 'bf', '', 'bf', '', '', '', '')"
"('', '', '', '', '', 'bf7', '', 'bf7', '', '', '', '')"
"('', '', '', '', '', 'c', '', 'c', '', '', '', '')"
"('', '', '', '', '', 'c0', '', 'c0', '', '', '', '')"
"('', '', '', '', '', 'c1', '', 'c1', '', '', '', '')"
"('', '', '', '', '', 'c1D', '', 'c1D', '', '', '', '')"
"('', '', '', '', '', 'c2', '', 'c2', '', '', '', '')"
"('', '', '', '', '', 'c2c', '', 'c2c', '', '', '', '')"
"('', '', '', '', '', 'c2eC', '', 'c2eC', '', '', '', '')"
"('', '', '', '', '', 'c3', '', 'c3', '', '', '', '')"
"('', '', '', '', '', 'c4', '', 'c4', '', '', '', '')"
"('', '', '', '', '', 'c5', '', 'c5', '', '', '', '')"
"('', '', '', '', '', 'c535', '', 'c535', '', '', '', '')"
"('', '', '', '', '', 'c6', '', 'c6', '', '', '', '')"
"('', '', '', '', '', 'c7', '', 'c7', '', '', '', '')"
"('', '', '', '', '', 'c8', '', 'c8', '', '', '', '')"
"('', '', '', '', '', 'c87e', '', 'c87e', '', '', '', '')"
"('', '', '', '', '', 'c9', '', 'c9', '', '', '', '')"
"('', '', '', '', '', 'cA', '', 'cA', '', '', '', '')"
"('', '', '', '', '', 'cA4', '', 'cA4', '', '', '', '')"
"('', '', '', '', '', 'cB', '', 'cB', '', '', '', '')"
"('', '', '', '', '', 'cC', '', 'cC', '', '', '', '')"
"('', '', '', '', '', 'cD', '', 'cD', '', '', '', '')"
"('', '', '', '', '', 'cE', '', 'cE', '', '', '', '')"
"('', '', '', '', '', 'cF', '', 'cF', '', '', '', '')"
"('', '', '', '', '', 'cF7', '', 'cF7', '', '', '', '')"
"('', '', '', '', '', 'ca', '', 'ca', '', '', '', '')"
"('', '', '', '', '', 'cae', '', 'cae', '', '', '', '')"
"('', '', '', '', '', 'cb', '', 'cb', '', '', '', '')"
"('', '', '', '', '', 'cbE', '', 'cbE', '', '', '', '')"
"('', '', '', '', '', 'cd', '', 'cd', '', '', '', '')"
"('', '', '', '', '', 'cdF', '', 'cdF', '', '', '', '')"
"('', '', '', '', '', 'ce', '', 'ce', '', '', '', '')"
"('', '', '', '', '', 'cf', '', 'cf', '', '', '', '')"
"('', '', '', '', '', 'd', '', 'd', '', '', '', '')"
"('', '', '', '', '', 'd0', '', 'd0', '', '', '', '')"
"('', '', '', '', '', 'd1', '', 'd1', '', '', '', '')"
"('', '', '', '', '', 'd1B', '', 'd1B', '', '', '', '')"
"('', '', '', '', '', 'd2', '', 'd2', '', '', '', '')"
"('', '', '', '', '', 'd29', '', 'd29', '', '', '', '')"
"('', '', '', '', '', 'd3', '', 'd3', '', '', '', '')"
"('', '', '', '', '', 'd4', '', 'd4', '', '', '', '')"
"('', '', '', '', '', 'd5', '', 'd5', '', '', '', '')"
"('', '', '', '', '', 'd50', '', 'd50', '', '', '', '')"
"('', '', '', '', '', 'd6', '', 'd6', '', '', '', '')"
"('', '', '', '', '', 'd7', '', 'd7', '', '', '', '')"
"('', '', '', '', '', 'd8', '', 'd8', '', '', '', '')"
"('', '', '', '', '', 'd9', '', 'd9', '', '', '', '')"
"('', '', '', '', '', 'dA', '', 'dA', '', '', '', '')"
"('', '', '', '', '', 'dB', '', 'dB', '', '', '', '')"
"('', '', '', '', '', 'dB0', '', 'dB0', '', '', '', '')"
"('', '', '', '', '', 'dBEA', '', 'dBEA', '', '', '', '')"
"('', '', '', '', '', 'dBa', '', 'dBa', '', '', '', '')"
"('', '', '', '', '', 'dC', '', 'dC', '', '', '', '')"
"('', '', '', '', '', 'dD', '', 'dD', '', '', '', '')"
"('', '', '', '', '', 'dE', '', 'dE', '', '', '', '')"
"('', '', '', '', '', 'dF', '', 'dF', '', '', '', '')"
"('', '', '', '', '', 'da', '', 'da', '', '', '', '')"
"('', '', '', '', '', 'dc', '', 'dc', '', '', '', '')"
"('', '', '', '', '', 'dd', '', 'dd', '', '', '', '')"
"('', '', '', '', '', 'ddd', '', 'ddd', '', '', '', '')"
"('', '', '', '', '', 'de', '', 'de', '', '', '', '')"
"('', '', '', '', '', 'dee', '', 'dee', '', '', '', '')"
"('', '', '', '', '', 'df', '', 'df', '', '', '', '')"
"('', '', '', '', '', 'df2', '', 'df2', '', '', '', '')"
"('', '', '', '', '', 'e', '', 'e', '', '', '', '')"
"('', '', '', '', '', 'e0', '', 'e0', '', '', '', '')"
"('', '', '', '', '', 'e1', '', 'e1', '', '', '', '')"
"('', '', '', '', '', 'e1E', '', 'e1E', '', '', '', '')"
"('', '', '', '', '', 'e2', '', 'e2', '', '', '', '')"
"('', '', '', '', '', 'e3', '', 'e3', '', '', '', '')"
"('', '', '', '', '', 'e4', '', 'e4', '', '', '', '')"
"('', '', '', '', '', 'e5', '', 'e5', '', '', '', '')"
"('', '', '', '', '', 'e56', '', 'e56', '', '', '', '')"
"('', '', '', '', '', 'e7', '', 'e7', '', '', '', '')"
"('', '', '', '', '', 'e70', '', 'e70', '', '', '', '')"
"('', '', '', '', '', 'e8', '', 'e8', '', '', '', '')"
"('', '', '', '', '', 'e84F', '', 'e84F', '', '', '', '')"
"('', '', '', '', '', 'e9', '', 'e9', '', '', '', '')"
"('', '', '', '', '', 'e9C', '', 'e9C', '', '', '', '')"
"('', '', '', '', '', 'e9FA', '', 'e9FA', '', '', '', '')"
"('', '', '', '', '', 'eA', '', 'eA', '', '', '', '')"
"('', '', '', '', '', 'eB', '', 'eB', '', '', '', '')"
"('', '', '', '', '', 'eC', '', 'eC', '', '', '', '')"
"('', '', '', '', '', 'eC6', '', 'eC6', '', '', '', '')"
"('', '', '', '', '', 'eD', '', 'eD', '', '', '', '')"
"('', '', '', '', '', 'eDf', '', 'eDf', '', '', '', '')"
"('', '', '', '', '', 'eE', '', 'eE', '', '', '', '')"
"('', '', '', '', '', 'eE8', '', 'eE8', '', '', '', '')"
"('', '', '', '', '', 'eF', '', 'eF', '', '', '', '')"
"('', '', '', '', '', 'ea', '', 'ea', '', '', '', '')"
"('', '', '', '', '', 'eb', '', 'eb', '', '', '', '')"
"('', '', '', '', '', 'ec', '', 'ec', '', '', '', '')"
"('', '', '', '', '', 'ed', '', 'ed', '', '', '', '')"
"('', '', '', '', '', 'eddD', '', 'eddD', '', '', '', '')"
"('', '', '', '', '', 'ee', '', 'ee', '', '', '', '')"
"('', '', '', '', '', 'ee9c', '', 'ee9c', '', '', '', '')"
"('', '', '', '', '', 'eeea', '', 'eeea', '', '', '', '')"
"('', '', '', '', '', 'ef', '', 'ef', '', '', '', '')"
"('', '', '', '', '', 'f', '', 'f', '', '', '', '')"
"('', '', '', '', '', 'f0', '', 'f0', '', '', '', '')"
"('', '', '', '', '', 'f0e', '', 'f0e', '', '', '', '')"
"('', '', '', '', '', 'f1', '', 'f1', '', '', '', '')"
"('', '', '', '', '', 'f1e', '', 'f1e', '', '', '', '')"
"('', '', '', '', '', 'f2', '', 'f2', '', '', '', '')"
"('', '', '', '', '', 'f3', '', 'f3', '', '', '', '')"
"('', '', '', '', '', 'f4', '', 'f4', '', '', '', '')"
"('', '', '', '', '', 'f5', '', 'f5', '', '', '', '')"
"('', '', '', '', '', 'f6', '', 'f6', '', '', '', '')"
"('', '', '', '', '', 'f7', '', 'f7', '', '', '', '')"
"('', '', '', '', '', 'f742', '', 'f742', '', '', '', '')"
"('', '', '', '', '', 'f8', '', 'f8', '', '', '', '')"
"('', '', '', '', '', 'f9', '', 'f9', '', '', '', '')"
"('', '', '', '', '', 'f95', '', 'f95', '', '', '', '')"
"('', '', '', '', '', 'f9C', '', 'f9C', '', '', '', '')"
"('', '', '', '', '', 'fA', '', 'fA', '', '', '', '')"
"('', '', '', '', '', 'fAE', '', 'fAE', '', '', '', '')"
"('', '', '', '', '', 'fB', '', 'fB', '', '', '', '')"
"('', '', '', '', '', 'fC', '', 'fC', '', '', '', '')"
"('', '', '', '', '', 'fCB', '', 'fCB', '', '', '', '')"
"('', '', '', '', '', 'fCc', '', 'fCc', '', '', '', '')"
"('', '', '', '', '', 'fD', '', 'fD', '', '', '', '')"
"('', '', '', '', '', 'fE', '', 'fE', '', '', '', '')"
"('', '', '', '', '', 'fF', '', 'fF', '', '', '', '')"
"('', '', '', '', '', 'fFA', '', 'fFA', '', '', '', '')"
"('', '', '', '', '', 'fFB', '', 'fFB', '', '', '', '')"
"('', '', '', '', '', 'fFd', '', 'fFd', '', '', '', '')"
"('', '', '', '', '', 'fa', '', 'fa', '', '', '', '')"
"('', '', '', '', '', 'fa2', '', 'fa2', '', '', '', '')"
"('', '', '', '', '', 'fa9', '', 'fa9', '', '', '', '')"
"('', '', '', '', '', 'fb', '', 'fb', '', '', '', '')"
"('', '', '', '', '', 'fc', '', 'fc', '', '', '', '')"
"('', '', '', '', '', 'fca', '', 'fca', '', '', '', '')"
"('', '', '', '', '', 'fce', '', 'fce', '', '', '', '')"
"('', '', '', '', '', 'fd', '', 'fd', '', '', '', '')"
"('', '', '', '', '', 'fe', '', 'fe', '', '', '', '')"
"('', '', '', '', '', 'ff', '', 'ff', '', '', '', '')"
"('', '', '', '', '', 'ff0', '', 'ff0', '', '', '', '')"
"('00::', '', '', ':', '', '', '', '', '', '', '', '')"
"('00B::', '', '', ':', '', '', '', '', '', '', '', '')"
"('0222::', '', '', ':', '', '', '', '', '', '', '', '')"
"('0:', '', '', '', '', '', '', '', '', '', '', '')"
"('0:', '', '', '', '', '4', '', '4', '', '', '', '')"
"('0::', '', '', ':', '', '', '', '', '', '', '', '')"
"('0::', '', '', ':', '', 'f', '', 'f', '', '', '', '')"
"('1:', '', '', '', '', '', '', '', '', '', '', '')"
"('1:', '', '', '', '', '05', '', '05', '', '', '', '')"
"('1:', '', '', '', '', 'e', '', 'e', '', '', '', '')"
"('1::', '', '', ':', '', '', '', '', '', '', '', '')"
"('1::', '', '', ':', '', 'c6', '', 'c6', '', '', '', '')"
"('1C::', '', '', ':', '', '', '', '', '', '', '', '')"
"('2:', '', '', '', '', '', '', '', '', '', '', '')"
"('2::', '', '', ':', '', '', '', '', '', '', '', '')"
"('2::', '', '', ':', '', '0', '', '0', '', '', '', '')"
"('2D::', '', '', ':', '', '', '', '', '', '', '', '')"
"('2d::', '', '', ':', '', '', '', '', '', '', '', '')"
"('2e:', '', '', '', '', 'a', '', 'a', '', '', '', '')"
"('34:', '', '', '', '', '', '', '', '', '', '', '')"
"('35::', '', '', ':', '', '', '', '', '', '', '', '')"
"('3:', '', '', '', '', '', '', '', '', '', '', '')"
"('3:', '', '', '', '', 'D', '', 'D', '', '', '', '')"
"('3::', '', '', ':', '', '', '', '', '', '', '', '')"
"('3::', '', '', ':', '', 'B', '', 'B', '', '', '', '')"
"('3e::', '', '', ':', '', 'F', '', 'F', '', '', '', '')"
"('4:', '', '', '', '', '', '', '', '', '', '', '')"
"('4:', '', '', '', '', '4', '', '4', '', '', '', '')"
"('4::', '', '', ':', '', '', '', '', '', '', '', '')"
"('5:', '', '', '', '', '', '', '', '', '', '', '')"
"('5:', '', '', '', '', '2', '', '2', '', '', '', '')"
"('5:', '', '', '', '', '5', '', '5', '', '', '', '')"
"('5:', '', '', '', '', 'D', '', 'D', '', '', '', '')"
"('5::', '', '', ':', '', '', '', '', '', '', '', '')"
"('5::', '', '', ':', '', '0', '', '0', '', '', '', '')"
"('5::', '', '', ':', '', '1', '', '1', '', '', '', '')"
"('5a::', '', '', ':', '', '', '', '', '', '', '', '')"
"('6:', '', '', '', '', '', '', '', '', '', '', '')"
"('6::', '', '', ':', '', '', '', '', '', '', '', '')"
"('79::', '', '', ':', '', '', '', '', '', '', '', '')"
"('7:', '', '', '', '', '', '', '', '', '', '', '')"
"('7:', '', '', '', '', 'F2', '', 'F2', '', '', '', '')"
"('7::', '', '', ':', '', '', '', '', '', '', '', '')"
"('7::', '', '', ':', '', '7', '', '7', '', '', '', '')"
"('7c::', '', '', ':', '', 'a', '', 'a', '', '', '', '')"
"('87b::', '', '', ':', '', '', '', '', '', '', '', '')"
"('8::', '', '', ':', '', '', '', '', '', '', '', '')"
"('8::', '', '', ':', '', '6f', '', '6f', '', '', '', '')"
"('8::', '', '', ':', '', 'E', '', 'E', '', '', '', '')"
"('8C3::', '', '', ':', '', '', '', '', '', '', '', '')"
"('9:', '', '', '', '', 'A', '', 'A', '', '', '', '')"
"('9::', '', '', ':', '', '', '', '', '', '', '', '')"
"('9::', '', '', ':', '', '4', '', '4', '', '', '', '')"
"('9::', '', '', ':', '', '8', '', '8', '', '', '', '')"
"('9A:', '', '', '', '', '', '', '', '', '', '', '')"
"('9A:', '', '', '', '', '0', '', '0', '', '', '', '')"
"('9f04::', '', '', ':', '', 'F', '', 'F', '', '', '', '')"
"('::', '::', '', '', '', '', '', '', '', '', '', '')"
"('::', '::', '', '', '', '0', '', '0', '', '', '', '')"
"('::', '::', '', '', '', '1', '', '1', '', '', '', '')"
"('::', '::', '', '', '', '2', '', '2', '', '', '', '')"
"('::', '::', '', '', '', '23C', '', '23C', '', '', '', '')"
"('::', '::', '', '', '', '2b', '', '2b', '', '', '', '')"
"('::', '::', '', '', '', '3', '', '3', '', '', '', '')"
"('::', '::', '', '', '', '4', '', '4', '', '', '', '')"
"('::', '::', '', '', '', '4A', '', '4A', '', '', '', '')"
"('::', '::', '', '', '', '5', '', '5', '', '', '', '')"
"('::', '::', '', '', '', '5e', '', '5e', '', '', '', '')"
"('::', '::', '', '', '', '6', '', '6', '', '', '', '')"
"('::', '::', '', '', '', '61', '', '61', '', '', '', '')"
"('::', '::', '', '', '', '7', '', '7', '', '', '', '')"
"('::', '::', '', '', '', '7a', '', '7a', '', '', '', '')"
"('::', '::', '', '', '', '8', '', '8', '', '', '', '')"
"('::', '::', '', '', '', '89', '', '89', '', '', '', '')"
"('::', '::', '', '', '', '8f', '', '8f', '', '', '', '')"
"('::', '::', '', '', '', '9', '', '9', '', '', '', '')"
"('::', '::', '', '', '', '932', '', '932', '', '', '', '')"
"('::', '::', '', '', '', 'A', '', 'A', '', '', '', '')"
"('::', '::', '', '', '', 'B', '', 'B', '', '', '', '')"
"('::', '::', '', '', '', 'BB', '', 'BB', '', '', '', '')"
"('::', '::', '', '', '', 'C', '', 'C', '', '', '', '')"
"('::', '::', '', '', '', 'D', '', 'D', '', '', '', '')"
"('::', '::', '', '', '', 'E', '', 'E', '', '', '', '')"
"('::', '::', '', '', '', 'F', '', 'F', '', '', '', '')"
"('::', '::', '', '', '', 'Fc', '', 'Fc', '', '', '', '')"
"('::', '::', '', '', '', 'a', '', 'a', '', '', '', '')"
"('::', '::', '', '', '', 'b', '', 'b', '', '', '', '')"
"('::', '::', '', '', '', 'c', '', 'c', '', '', '', '')"
"('::', '::', '', '', '', 'd', '', 'd', '', '', '', '')"
"('::', '::', '', '', '', 'd0', '', 'd0', '', '', '', '')"
"('::', '::', '', '', '', 'dD', '', 'dD', '', '', '', '')"
"('::', '::', '', '', '', 'e', '', 'e', '', '', '', '')"
"('::', '::', '', '', '', 'f', '', 'f', '', '', '', '')"
"('::', '::', '', '', '', 'f0', '', 'f0', '', '', '', '')"
"('::7:', '::', '', '', '', '', '', '', '', '', '', '')"
"('A5:', '', '', '', '', 'EB', '', 'EB', '', '', '', '')"
"('A:', '', '', '', '', '', '', '', '', '', '', '')"
"('A::', '', '', ':', '', '', '', '', '', '', '', '')"
"('A::', '', '', ':', '', '2', '', '2', '', '', '', '')"
"('Ab::', '', '', ':', '', '', '', '', '', '', '', '')"
"('B3::', '', '', ':', '', '', '', '', '', '', '', '')"
"('B69:', '', '', '', '', 'd', '', 'd', '', '', '', '')"
"('B::', '', '', ':', '', '', '', '', '', '', '', '')"
"('B::', '', '', ':', '', '1', '', '1', '', '', '', '')"
"('C:', '', '', '', '', 'F', '', 'F', '', '', '', '')"
"('C::', '', '', ':', '', '', '', '', '', '', '', '')"
"('C::', '', '', ':', '', '8', '', '8', '', '', '', '')"
"('C::', '', '', ':', '', 'D', '', 'D', '', '', '', '')"
"('D1::', '', '', ':', '', '', '', '', '', '', '', '')"
"('D:', '', '', '', '', '', '', '', '', '', '', '')"
"('D::', '', '', ':', '', '', '', '', '', '', '', '')"
"('D::', '', '', ':', '', 'Db', '', 'Db', '', '', '', '')"
"('E:', '', '', '', '', 'D', '', 'D', '', '', '', '')"
"('E::', '', '', ':', '', '', '', '', '', '', '', '')"
"('E::', '', '', ':', '', '4d0', '', '4d0', '', '', '', '')"
