FileName,MD5,SHA1,file_hash_sha256
6665d2861a163695f75b46f5eab72af8_croc_v10.1.1_macOS-64bit.tar.gz,6665d2861a163695f75b46f5eab72af8,583a7840107170651a1c9a311ad553b64bb98c9d,95223c891d9b253c9e73803713ab32b7058674d3db6b305ea5a035d84713c9ec
9b0139547236bceae4965b1e391b2a64_croc_v10.1.1_macOS-ARM64.tar.gz,9b0139547236bceae4965b1e391b2a64,3381bf300ab6ba4ee509dd95c1d4229bfc23ec13,7939cd653bcd9023465f1e4110a7204722d42c08252eb019dfeb717ba180ccde
6c483094d9bb63c861788984a817c1e5_croc_v10.1.1_NetBSD-32bit.tar.gz,6c483094d9bb63c861788984a817c1e5,86c6e2b98a14b79eb068f1ae5ae6e4a6ed383c4d,e0fca5495cc0f8c293d185530a3ebd81f9a304c6804c4d0cdaea8b6b8ea8513c
143c12b7b5ccd89c6a9f7cbd9fca37ba_croc_v10.1.1_NetBSD-64bit.tar.gz,143c12b7b5ccd89c6a9f7cbd9fca37ba,85b45908a2f3e484710ae11fba596eedaf971d8c,725f1d7143aa95e149333459b48d7b538e98b65bffb1c4005eac8f890e84e34e
efd3e925e58f69eb49651c0ff3d7512b_croc_v10.1.1_NetBSD-ARM64.tar.gz,efd3e925e58f69eb49651c0ff3d7512b,081e1c5bc14b5e21ce9510a44dd811183038ed01,673bf02f5e5f536474cb96c78ea2da5f992ffa8d9b98021f7f569c185305cad1
9411ff538cf82d54a8265bbdee4585be_croc_v10.1.1_OpenBSD-64bit.tar.gz,9411ff538cf82d54a8265bbdee4585be,54424c859388787c2661a17fb6f13beeb9af0308,a6b04710778f15b52322aed66b7e6dde036af3a8e208ba65e7a79d905bce764c
6473ee2ecd5176ef03918d7ade876f0e_croc_v10.1.1_OpenBSD-ARM64.tar.gz,6473ee2ecd5176ef03918d7ade876f0e,4648f21ed20637873bb8429085adc14e1c0a253d,6e6c21f7a5070f2af43febe26adcd26007651b928f335ac66673e955c39a4a29
c12c2311d5f7addf24b81fef8ad55be3_croc_v10.1.1_src.tar.gz,c12c2311d5f7addf24b81fef8ad55be3,dd4451174bcacb1d7246125bc74c1f4555fa7ad7,1c2d7d9badc2cf5a7c99d5435b40eecf5a7d579e3fa5f92f3ac27cf34068a827
6df492096e4c2bc0cb15e3c53d8d967c_croc_v10.1.1_Windows-32bit.zip,6df492096e4c2bc0cb15e3c53d8d967c,4f55448153cb1be0bcef326d19b09e4dff431040,ac28dbde92097b0e44afe3b47438c963845d65fa88aed27136ebca38870adda5
8c005c368ff4593632a2c16852768372_croc_v10.1.1_Windows-64bit.zip,8c005c368ff4593632a2c16852768372,cbc3f6569fd776f5922403fa1fc6d4ebfb514a9e,a3441775e9833939a238c5b13fe8564b225ef0def7983fc9ef1746e48f3f82ed
a045df6c240c4e282c90b0d6c59067d3_croc_v10.1.1_Windows-ARM.zip,a045df6c240c4e282c90b0d6c59067d3,56dc8b7fc8487af0fc6a9c65da1046c4d6b6b607,bb10b0d3cf12dd5a2038e765473ebea32bef4e2ae875cceb9eab281695456f14
480498556cafc236b0f33a9e5d3170d5_croc_v10.1.1_Windows-ARM64.zip,480498556cafc236b0f33a9e5d3170d5,b4754192bd022b42e8bf02f8c409bf5b682cd854,bfda2d9bd0610c660bc86497f79ce1e0fba9925e4e04bc1da9d19e01e74986fa
764f90cd0f3fd6c79c416fea8e6e42d1_croc_v10.1.1_Windows7-32bit.zip,764f90cd0f3fd6c79c416fea8e6e42d1,eff8871768421606025eea63a844ea205459bd1a,405609b8cafc3821bbb266aa2b6378d5e8ffe3f98ceac55afc3a18c61b4f97d6
47b029aebe9d2918043a3524e37f9d37_croc_v10.1.1_Windows7-64bit.zip,47b029aebe9d2918043a3524e37f9d37,64a7c1e0b4705e15a650187de8a6d46c8609c629,dd71ab6e67f428fbef9937631774ab3cb08102fde4f9cc4ec5a8c27e29a18a65
6c66a02436c8d32b6cfa3aa58efd2733_croc_v10.1.0_checksums.txt,6c66a02436c8d32b6cfa3aa58efd2733,347faa23adc5620f80cfaf14d65e1dc1b8716d7b,94036be6ad51084c530c8114061746f8c4fd0ee5dccadf9f1b07fb6c13914a4b
dcd5e85aadf0b82b7bf0c9099131ee58_croc_v10.1.0_DragonFlyBSD-64bit.tar.gz,dcd5e85aadf0b82b7bf0c9099131ee58,99d44164c8de758c977a0e4f8300d6701d6aeff5,9e4c4e615928ccbce23648a08fc6861be46474c7effbb9fed5e607f5f2501abc
f57bf26e1b785c3ac7f198ec679e1a0c_croc_v10.1.0_FreeBSD-64bit.tar.gz,f57bf26e1b785c3ac7f198ec679e1a0c,63f67cf8425a680941f510e56427fe89e89ae2c8,d57360ea543abdf4a3fa0b150ad4e0f2ca506f3d88c2c4e807cfaf684d9a73d9
07847dcdeafa55446ea0476dd720806f_croc_v10.1.0_FreeBSD-ARM64.tar.gz,07847dcdeafa55446ea0476dd720806f,f7c34c65105a60af791a3dff4c64a2c10b04ad53,9cab3486e77ce43ae5295dcb724e1a25b1db2f8ea10bbbb0cd0b81709fc20db7
896e02c459286793e2e8ea4683ad8e89_croc_v10.1.0_Linux-32bit.tar.gz,896e02c459286793e2e8ea4683ad8e89,cf2331c98add1dae00b662d4f29a2e019b771a26,9468c5f983186a7d50d82bd7591bd2f6080fbb1fcfb63c0a2ded18ba359d9f2f
20f22d73aa75056a60c9f3a589e60ce0_croc_v10.1.0_Linux-64bit.tar.gz,20f22d73aa75056a60c9f3a589e60ce0,309d898f272aa71008e63d2d3830038e717655d6,93f78fad351a6fe69b67f2802f74d96f1c7706d364c37eb4bafcbe4d3e3e6bff
e14e1eb9d34fc38e7bd05cb2a30b5030_croc_v10.1.0_Linux-ARM.tar.gz,e14e1eb9d34fc38e7bd05cb2a30b5030,b14d6502bbbb65c0c9c692897e581e424a8c4c3d,6da1f7a8087575b0580228caee8d40ba7d7fb078d7f18e627792b6cc862524e7
42f5d7dea3c713a914d2fe24b03a9d53_croc_v10.1.0_Linux-ARM64.tar.gz,42f5d7dea3c713a914d2fe24b03a9d53,161591883ca39cb75508b98443f6fa26aec63855,a05b247f1368ac7c4e08b63300ec27ce5ff6e8cd306c0f7fa75eff9e89d0fc92
b4ac735a595aa815c8d1db0fc594e8b9_croc_v10.1.0_Linux-ARMv5.tar.gz,b4ac735a595aa815c8d1db0fc594e8b9,effe604111c4507d9b78bf2a7521c470e83cfcfd,762433cd21a41e39e1cb40721fdfa40b560d91ba587498d1d5e71a0c73b2e752
5077e62c8ae1a67ea1130f3944ea87a8_croc_v10.1.0_macOS-64bit.tar.gz,5077e62c8ae1a67ea1130f3944ea87a8,e7223a0b8dc17a74a72a0db5b15a9f0301d597f8,ca6ae284ec3e1dfad347339b5ebcd71fe6f901a359d1dda672bd560aa7768ba2
3b836ffd6f4221a2523f7f6ee05f876c_croc_v10.1.0_macOS-ARM64.tar.gz,3b836ffd6f4221a2523f7f6ee05f876c,7c05302fccbd807852361497d71990c79268a938,2c49f5d3ca26b2bdae62d01bee056f2d11f1093b675ad5cd5a902048c4ec58b8
64477af1c7793a81980015fb1f8c053b_croc_v10.1.0_NetBSD-32bit.tar.gz,64477af1c7793a81980015fb1f8c053b,958f83e33256afa0fb37af9ec7fc24726876130b,f3f224ecc4dc019bc4c93de49c408db2be3b73fb62eb9aebbe1fe2715ee98547
ea63a9c3369f5402c7f1f7072ec00be9_croc_v10.1.0_NetBSD-64bit.tar.gz,ea63a9c3369f5402c7f1f7072ec00be9,c3e5f26878c9936f94ddefbe1e7e94ceb47ac3aa,d3230193b881c103cfcae570a22a2f1a742c94fcead8448cd55c47ce820c09bc
340dbb59ae62b5793ab9097fa4d49fd6_croc_v10.1.0_NetBSD-ARM64.tar.gz,340dbb59ae62b5793ab9097fa4d49fd6,f7715ef013699ca15d095e531dc3189f1738bf16,940b828e6701c3692a43eb30c3adca158194098f8ad78d7685c05d39b14d175b
7f823604d3632688f30b62cd5a1d2efa_croc_v10.1.0_OpenBSD-64bit.tar.gz,7f823604d3632688f30b62cd5a1d2efa,a4c80f568f1d05e6b442706c4fd9872ebd16c5a8,59ffde09a3efbb8259e3f5523aa1a87802c3db701f050cc411ee3774cd78d050
76a5f1ba00bfd70091024deb570232d8_croc_v10.1.0_OpenBSD-ARM64.tar.gz,76a5f1ba00bfd70091024deb570232d8,ef47e1fbc52f63de7ffc692de15fa739fcc556aa,4264273bccb4971f1fd61b50ce4ac53dacdc5f3b103954524eadfa8c061e3351
c964f33e11849ade551a4d4e1a2af1e8_croc_v10.1.0_src.tar.gz,c964f33e11849ade551a4d4e1a2af1e8,d80af2a47cb7107f3af2868ca5f89a15b6bccade,1e8df455b02c3384eec7ea1f9c6c42927442634440738af4c68fc4f8c1941ede
89317556ca5bf27e1e3d8b501eadf32a_croc_v10.1.0_Windows-32bit.zip,89317556ca5bf27e1e3d8b501eadf32a,055e829caf025065ff24604b21407ad7bcaf9af3,e1d7927c9f4b7bc9e5079ca22857b46ea5e39fd4d1fbe415ac24c12ec7b912f9
cf6a90a9454b8686219d943e1d1a5c2c_croc_v10.1.0_Windows-64bit.zip,cf6a90a9454b8686219d943e1d1a5c2c,5d7726c0f06e4fadaec1eba0740c531a00f4a98f,5e396778b4dddc94afa030aa8cb23e4c2de4b9f2a9bc3a8ee5d43c0567c8c4eb
3e1e732e30103e609aabc419e8a04d69_croc_v10.1.0_Windows-ARM.zip,3e1e732e30103e609aabc419e8a04d69,cfc816e8810ab3d6fc16833cbc31638e0eabe92e,d50c5321bc4ecc9dc77f72e62e4f2456b4501af29f5d35a0d402b887a6f096c2
bd409d2dcafdf0227144000406d9834e_croc_v10.1.0_Windows-ARM64.zip,bd409d2dcafdf0227144000406d9834e,be0ae8248daa23f89eb9f85cc0734a93d4d70c88,4fe9718a0aeb5f9a05f662647a12781ea44b3640526615e62b389e76682a5d2f
66359c254eaba79cb7909644b6dfb239_croc_v10.1.0_Windows7-32bit.zip,66359c254eaba79cb7909644b6dfb239,16a8d7264dd7073ac3464dc95db5a08c714d3b2f,665419215556b97d2ebc89e3b1df2222d848259ae005d0579b1311a93d224fa4
