"('', '', '', '', '', '', '', '', '', '', '', '')"
"('', '', '', '', '', 'cbaa', '', 'cbaa', '', '', '', '')"
"('', '', '', '', '', 'cbab', '', 'cbab', '', '', '', '')"
"('', '', '', '', '', 'cbb', '', 'cbb', '', '', '', '')"
"('', '', '', '', '', 'cbba', '', 'cbba', '', '', '', '')"
"('', '', '', '', '', 'cc', '', 'cc', '', '', '', '')"
"('', '', '', '', '', 'cc1c', '', 'cc1c', '', '', '', '')"
"('', '', '', '', '', 'ccAc', '', 'ccAc', '', '', '', '')"
"('', '', '', '', '', 'cd', '', 'cd', '', '', '', '')"
"('', '', '', '', '', 'cdec', '', 'cdec', '', '', '', '')"
"('', '', '', '', '', 'ce', '', 'ce', '', '', '', '')"
"('', '', '', '', '', 'ced', '', 'ced', '', '', '', '')"
"('', '', '', '', '', 'd', '', 'd', '', '', '', '')"
"('', '', '', '', '', 'd0c', '', 'd0c', '', '', '', '')"
"('', '', '', '', '', 'd0ca', '', 'd0ca', '', '', '', '')"
"('', '', '', '', '', 'd1', '', 'd1', '', '', '', '')"
"('', '', '', '', '', 'd1ba', '', 'd1ba', '', '', '', '')"
"('', '', '', '', '', 'd1da', '', 'd1da', '', '', '', '')"
"('', '', '', '', '', 'd1dc', '', 'd1dc', '', '', '', '')"
"('', '', '', '', '', 'd2', '', 'd2', '', '', '', '')"
"('', '', '', '', '', 'dAdc', '', 'dAdc', '', '', '', '')"
"('', '', '', '', '', 'da', '', 'da', '', '', '', '')"
"('', '', '', '', '', 'daa', '', 'daa', '', '', '', '')"
"('', '', '', '', '', 'daf', '', 'daf', '', '', '', '')"
"('', '', '', '', '', 'db', '', 'db', '', '', '', '')"
"('', '', '', '', '', 'dbAb', '', 'dbAb', '', '', '', '')"
"('', '', '', '', '', 'dba', '', 'dba', '', '', '', '')"
"('', '', '', '', '', 'dc', '', 'dc', '', '', '', '')"
"('', '', '', '', '', 'dca', '', 'dca', '', '', '', '')"
"('', '', '', '', '', 'dcac', '', 'dcac', '', '', '', '')"
"('', '', '', '', '', 'dcb', '', 'dcb', '', '', '', '')"
"('', '', '', '', '', 'dcba', '', 'dcba', '', '', '', '')"
"('', '', '', '', '', 'dcbb', '', 'dcbb', '', '', '', '')"
"('', '', '', '', '', 'dcc', '', 'dcc', '', '', '', '')"
"('', '', '', '', '', 'dccb', '', 'dccb', '', '', '', '')"
"('', '', '', '', '', 'dd', '', 'dd', '', '', '', '')"
"('', '', '', '', '', 'dd1d', '', 'dd1d', '', '', '', '')"
"('', '', '', '', '', 'ddAd', '', 'ddAd', '', '', '', '')"
"('', '', '', '', '', 'de', '', 'de', '', '', '', '')"
"('', '', '', '', '', 'deA', '', 'deA', '', '', '', '')"
"('', '', '', '', '', 'dec', '', 'dec', '', '', '', '')"
"('', '', '', '', '', 'deca', '', 'deca', '', '', '', '')"
"('', '', '', '', '', 'e', '', 'e', '', '', '', '')"
"('', '', '', '', '', 'e0c', '', 'e0c', '', '', '', '')"
"('', '', '', '', '', 'e0d', '', 'e0d', '', '', '', '')"
"('', '', '', '', '', 'e1', '', 'e1', '', '', '', '')"
"('', '', '', '', '', 'e1b', '', 'e1b', '', '', '', '')"
"('', '', '', '', '', 'e1d', '', 'e1d', '', '', '', '')"
"('', '', '', '', '', 'e1dc', '', 'e1dc', '', '', '', '')"
"('', '', '', '', '', 'e1e', '', 'e1e', '', '', '', '')"
"('', '', '', '', '', 'e1ed', '', 'e1ed', '', '', '', '')"
"('', '', '', '', '', 'eA', '', 'eA', '', '', '', '')"
"('', '', '', '', '', 'eAed', '', 'eAed', '', '', '', '')"
"('', '', '', '', '', 'eC', '', 'eC', '', '', '', '')"
"('', '', '', '', '', 'eF', '', 'eF', '', '', '', '')"
"('', '', '', '', '', 'ea', '', 'ea', '', '', '', '')"
"('', '', '', '', '', 'eab', '', 'eab', '', '', '', '')"
"('', '', '', '', '', 'eacb', '', 'eacb', '', '', '', '')"
"('', '', '', '', '', 'ead', '', 'ead', '', '', '', '')"
"('', '', '', '', '', 'eb', '', 'eb', '', '', '', '')"
"('', '', '', '', '', 'eba', '', 'eba', '', '', '', '')"
"('', '', '', '', '', 'ec', '', 'ec', '', '', '', '')"
"('', '', '', '', '', 'eca', '', 'eca', '', '', '', '')"
"('', '', '', '', '', 'ecb', '', 'ecb', '', '', '', '')"
"('', '', '', '', '', 'ecba', '', 'ecba', '', '', '', '')"
"('', '', '', '', '', 'ed', '', 'ed', '', '', '', '')"
"('', '', '', '', '', 'edad', '', 'edad', '', '', '', '')"
"('', '', '', '', '', 'edc', '', 'edc', '', '', '', '')"
"('', '', '', '', '', 'edcb', '', 'edcb', '', '', '', '')"
"('', '', '', '', '', 'edcc', '', 'edcc', '', '', '', '')"
"('', '', '', '', '', 'edd', '', 'edd', '', '', '', '')"
"('', '', '', '', '', 'eddc', '', 'eddc', '', '', '', '')"
"('', '', '', '', '', 'edef', '', 'edef', '', '', '', '')"
"('', '', '', '', '', 'ee', '', 'ee', '', '', '', '')"
"('', '', '', '', '', 'ee1e', '', 'ee1e', '', '', '', '')"
"('', '', '', '', '', 'eeAe', '', 'eeAe', '', '', '', '')"
"('', '', '', '', '', 'eedd', '', 'eedd', '', '', '', '')"
"('', '', '', '', '', 'ef', '', 'ef', '', '', '', '')"
"('', '', '', '', '', 'efe', '', 'efe', '', '', '', '')"
"('', '', '', '', '', 'f', '', 'f', '', '', '', '')"
"('', '', '', '', '', 'f0', '', 'f0', '', '', '', '')"
"('', '', '', '', '', 'f0c', '', 'f0c', '', '', '', '')"
"('', '', '', '', '', 'f0e', '', 'f0e', '', '', '', '')"
"('', '', '', '', '', 'f0fe', '', 'f0fe', '', '', '', '')"
"('', '', '', '', '', 'f1fe', '', 'f1fe', '', '', '', '')"
"('', '', '', '', '', 'f7', '', 'f7', '', '', '', '')"
"('', '', '', '', '', 'fAd', '', 'fAd', '', '', '', '')"
"('', '', '', '', '', 'fAfe', '', 'fAfe', '', '', '', '')"
"('', '', '', '', '', 'fB', '', 'fB', '', '', '', '')"
"('', '', '', '', '', 'fa', '', 'fa', '', '', '', '')"
"('', '', '', '', '', 'fae', '', 'fae', '', '', '', '')"
"('', '', '', '', '', 'faf', '', 'faf', '', '', '', '')"
"('', '', '', '', '', 'fb', '', 'fb', '', '', '', '')"
"('', '', '', '', '', 'fbAa', '', 'fbAa', '', '', '', '')"
"('', '', '', '', '', 'fc', '', 'fc', '', '', '', '')"
"('', '', '', '', '', 'fc1', '', 'fc1', '', '', '', '')"
"('', '', '', '', '', 'fca', '', 'fca', '', '', '', '')"
"('', '', '', '', '', 'fd', '', 'fd', '', '', '', '')"
"('', '', '', '', '', 'fdb', '', 'fdb', '', '', '', '')"
"('', '', '', '', '', 'fdc', '', 'fdc', '', '', '', '')"
"('', '', '', '', '', 'fdcb', '', 'fdcb', '', '', '', '')"
"('', '', '', '', '', 'fdd', '', 'fdd', '', '', '', '')"
"('', '', '', '', '', 'fe', '', 'fe', '', '', '', '')"
"('', '', '', '', '', 'feae', '', 'feae', '', '', '', '')"
"('', '', '', '', '', 'fed', '', 'fed', '', '', '', '')"
"('', '', '', '', '', 'fedc', '', 'fedc', '', '', '', '')"
"('', '', '', '', '', 'fedd', '', 'fedd', '', '', '', '')"
"('', '', '', '', '', 'fee', '', 'fee', '', '', '', '')"
"('', '', '', '', '', 'feed', '', 'feed', '', '', '', '')"
"('', '', '', '', '', 'ff', '', 'ff', '', '', '', '')"
"('', '', '', '', '', 'ffAf', '', 'ffAf', '', '', '', '')"
"('', '', '', '', '', 'ffc', '', 'ffc', '', '', '', '')"
"('', '', '', '', '', 'ffe', '', 'ffe', '', '', '', '')"
"('', '', '', '', '', 'ffee', '', 'ffee', '', '', '', '')"
"('0::', '', '', ':', '', '', '', '', '', '', '', '')"
"('1:', '', '', '', '', '', '', '', '', '', '', '')"
"('1::', '', '', ':', '', '', '', '', '', '', '', '')"
"('1::', '', '', ':', '', 'a', '', 'a', '', '', '', '')"
"('1::', '', '', ':', '', 'de', '', 'de', '', '', '', '')"
"('2::', '', '', ':', '', '', '', '', '', '', '', '')"
"('2::', '', '', ':', '', 'de', '', 'de', '', '', '', '')"
"('2::', '', '', ':', '', 'f', '', 'f', '', '', '', '')"
"('4::', '', '', ':', '', '', '', '', '', '', '', '')"
"('88::', '', '', ':', '', '', '', '', '', '', '', '')"
"('999:', '', '', '', '', '', '', '', '', '', '', '')"
"('::', '::', '', '', '', '', '', '', '', '', '', '')"
"('::', '::', '', '', '', '0', '', '0', '', '', '', '')"
"('::', '::', '', '', '', '1', '', '1', '', '', '', '')"
"('::', '::', '', '', '', '7', '', '7', '', '', '', '')"
"('::', '::', '', '', '', '7753', '', '7753', '', '', '', '')"
"('::', '::', '', '', '', '8', '', '8', '', '', '', '')"
"('::', '::', '', '', '', '87', '', '87', '', '', '', '')"
"('::', '::', '', '', '', '8a8', '', '8a8', '', '', '', '')"
"('::', '::', '', '', '', '9', '', '9', '', '', '', '')"
"('::', '::', '', '', '', '987', '', '987', '', '', '', '')"
"('::', '::', '', '', '', '9A76', '', '9A76', '', '', '', '')"
"('::', '::', '', '', '', 'A', '', 'A', '', '', '', '')"
"('::', '::', '', '', '', 'Add', '', 'Add', '', '', '', '')"
"('::', '::', '', '', '', 'Af', '', 'Af', '', '', '', '')"
"('::', '::', '', '', '', 'C', '', 'C', '', '', '', '')"
"('::', '::', '', '', '', 'Cdec', '', 'Cdec', '', '', '', '')"
"('::', '::', '', '', '', 'D', '', 'D', '', '', '', '')"
"('::', '::', '', '', '', 'De', '', 'De', '', '', '', '')"
"('::', '::', '', '', '', 'E', '', 'E', '', '', '', '')"
"('::', '::', '', '', '', 'a', '', 'a', '', '', '', '')"
"('::', '::', '', '', '', 'c', '', 'c', '', '', '', '')"
"('::', '::', '', '', '', 'd', '', 'd', '', '', '', '')"
"('::', '::', '', '', '', 'e', '', 'e', '', '', '', '')"
"('::', '::', '', '', '', 'f', '', 'f', '', '', '', '')"
"('::1:', '::', '', '', '', '', '', '', '', '', '', '')"
"('::1:', '::', '', '', '', '6', '', '6', '', '', '', '')"
"('::1:', '::', '', '', '', '9', '', '9', '', '', '', '')"
"('::1:', '::', '', '', '', '977', '', '977', '', '', '', '')"
"('::1:', '::', '', '', '', '99', '', '99', '', '', '', '')"
"('::1:', '::', '', '', '', '9919', '', '9919', '', '', '', '')"
"('::1:', '::', '', '', '', '998', '', '998', '', '', '', '')"
"('::1:', '::', '', '', '', '99A9', '', '99A9', '', '', '', '')"
"('::1:', '::', '', '', '', '9a9', '', '9a9', '', '', '', '')"
"('::A:', '::', '', '', '', '', '', '', '', '', '', '')"
"('::A:', '::', '', '', '', '77', '', '77', '', '', '', '')"
"('::A:', '::', '', '', '', '9', '', '9', '', '', '', '')"
"('::A:', '::', '', '', '', '99', '', '99', '', '', '', '')"
"('::A:', '::', '', '', '', '997', '', '997', '', '', '', '')"
"('::A:', '::', '', '', '', '998', '', '998', '', '', '', '')"
"('::A:', '::', '', '', '', '9988', '', '9988', '', '', '', '')"
"('A:', '', '', '', '', '', '', '', '', '', '', '')"
"('D::', '', '', ':', '', '', '', '', '', '', '', '')"
"('E::', '', '', ':', '', 'D', '', 'D', '', '', '', '')"
"('c:', '', '', '', '', '', '', '', '', '', '', '')"
"('c::', '', '', ':', '', '', '', '', '', '', '', '')"
"('c::', '', '', ':', '', 'd', '', 'd', '', '', '', '')"
"('d::', '', '', ':', '', '', '', '', '', '', '', '')"
"('d::', '', '', ':', '', 'bad', '', 'bad', '', '', '', '')"
"('d::', '', '', ':', '', 'be', '', 'be', '', '', '', '')"
"('d::', '', '', ':', '', 'c', '', 'c', '', '', '', '')"
"('d::', '', '', ':', '', 'dec', '', 'dec', '', '', '', '')"
"('d::', '', '', ':', '', 'e', '', 'e', '', '', '', '')"
"('d::', '', '', ':', '', 'f', '', 'f', '', '', '', '')"
"('e:', '', '', '', '', '', '', '', '', '', '', '')"
"('e::', '', '', ':', '', '', '', '', '', '', '', '')"
"('e::', '', '', ':', '', 'badb', '', 'badb', '', '', '', '')"
"('e::', '', '', ':', '', 'c', '', 'c', '', '', '', '')"
"('e::', '', '', ':', '', 'f', '', 'f', '', '', '', '')"
"('e::', '', '', ':', '', 'face', '', 'face', '', '', '', '')"
"('ead::', '', '', ':', '', '', '', '', '', '', '', '')"
"('ec::', '', '', ':', '', '', '', '', '', '', '', '')"
"('ec::', '', '', ':', '', 'c', '', 'c', '', '', '', '')"
