"('0.', '', '')"
"('PolymorphicJsonConverter.', '', '')"
"('PopAuthenticationScheme.', '', '')"
"('PowerShell.', '', '')"
"('PreserveReferencesHandling.', '', '')"
"('Primitives.', '', '')"
"('Principal.', '', '')"
"('PrintJob.', '', '')"
"('PrivateKeyStatus.', '', '')"
"('PrivilegeNotHeldException.', '', '')"
"('Process.', '', '')"
"('Program.', '', '')"
"('Prompt.', '', '')"
"('PropagationFlags.', '', '')"
"('Properties.', '', '')"
"('PropertyDescriptor.', '', '')"
"('ProtectedData.', '', '')"
"('Protocols.', '', '')"
"('PublicClientApplication.', '', '')"
"('PublicClientApplicationBuilder.', '', '')"
"('PublicClientApplicationExtensions.', '', '')"
"('Q.', '', '')"
"('QDY.', '', '')"
"('QGaSu7.', '', '')"
"('QL5t.', '', '')"
"('QSystem.', '', '')"
"('Qdx.', '', '')"
"('QualifiedAce.', '', '')"
"('Quaternion.', '', '')"
"('Queryable.', '', '')"
"('R.', '', '')"
"('RL.', '', '')"
"('RSACryptoServiceProviderProxy.', '', '')"
"('RawAcl.', '', '')"
"('RawSecurityDescriptor.', '', '')"
"('Read.', '', '')"
"('ReadBasic.', '', '')"
"('ReadOnlyJsonContractResolver.', '', '')"
"('ReadWrite.', '', '')"
"('Reader.', '', '')"
"('ReaderWriter.', '', '')"
"('RedirectUriHelper.', '', '')"
"('ReferenceLoopHandling.', '', '')"
"('Reflection.', '', '')"
"('ReflectionAttributeProvider.', '', '')"
"('ReflectionUtils.', '', '')"
"('ReflectionValueProvider.', '', '')"
"('Regex.', '', '')"
"('RegexConverter.', '', '')"
"('Region.', '', '')"
"('RegionAutodetectionSource.', '', '')"
"('RegionDetails.', '', '')"
"('RegionOutcome.', '', '')"
"('RegularExpressions.', '', '')"
"('RequestBase.', '', '')"
"('RequestContext.', '', '')"
"('Requests.', '', '')"
"('Required.', '', '')"
"('RequiresDynamicCodeAttribute.', '', '')"
"('RequiresUnreferencedCodeAttribute.', '', '')"
"('ResourceJsonConverter.', '', '')"
"('ResourceManager.', '', '')"
"('ResourceType.', '', '')"
"('Resources.', '', '')"
"('Rest.', '', '')"
"('RetryAfterDelegatingHandler.', '', '')"
"('RetryCondition.', '', '')"
"('RetryDelegatingHandler.', '', '')"
"('RetryManager.', '', '')"
"('RetryOperationHelper.', '', '')"
"('RetryPolicy.', '', '')"
"('RetryPolicyFactory.', '', '')"
"('RetryStrategy.', '', '')"
"('RetryingEventArgs.', '', '')"
"('Rj.', '', '')"
"('RqK.', '', '')"
"('RsaKeyWrapProvider.', '', '')"
"('RsaSecurityKey.', '', '')"
"('Rtc.', '', '')"
"('Runtime.', '', '')"
"('RuntimeInformation.', '', '')"
"('Rz.', '', '')"
"('S.', '', '')"
"('SByte.', '', '')"
"('SHA256.', '', '')"
"('SINs.', '', '')"
"('SNewtonsoft.', '', '')"
"('SSHCertificates.', '', '')"
"('SSHExtensions.', '', '')"
"('Sa.', '', '')"
"('SafeAccessTokenHandle.', '', '')"
"('SafeHandles.', '', '')"
"('SafeJsonConvert.', '', '')"
"('Schema.', '', '')"
"('SecureString.', '', '')"
"('Security.', '', '')"
"('SecurityAlgorithms.', '', '')"
"('SecurityArtifact.', '', '')"
"('SecurityIdentifier.', '', '')"
"('SecurityInfos.', '', '')"
"('SecurityKey.', '', '')"
"('SecurityToken.', '', '')"
"('SecurityTokenDescriptor.', '', '')"
"('SecurityTokenException.', '', '')"
"('SecurityTokenExpiredException.', '', '')"
"('SecurityTokenHandler.', '', '')"
"('SecurityTokenInvalidAlgorithmException.', '', '')"
"('SecurityTokenInvalidAudienceException.', '', '')"
"('SecurityTokenInvalidIssuerException.', '', '')"
"('SecurityTokenInvalidLifetimeException.', '', '')"
"('SecurityTokenInvalidSigningKeyException.', '', '')"
"('SecurityTokenInvalidTypeException.', '', '')"
"('SecurityTokenNotYetValidException.', '', '')"
"('SecurityTokenUnableToValidateException.', '', '')"
"('SensitiveInfoType.', '', '')"
"('SensitivityLabel.', '', '')"
"('Serialization.', '', '')"
"('SerializationException.', '', '')"
"('SerializationTests.', '', '')"
"('ServiceBundle.', '', '')"
"('ServiceClientCredentials.', '', '')"
"('ServiceClientTracing.', '', '')"
"('ServiceFabricManagedIdentitySource.', '', '')"
"('ServiceModel.', '', '')"
"('Shared.', '', '')"
"('SharedUtilities.', '', '')"
"('SharpGraph.', '', '')"
"('SharpGraphView.', '', '')"
"('SharpMgGraph.', '', '')"
"('SignatureProvider.', '', '')"
"('SigningCredentials.', '', '')"
"('SilentRequestHelper.', '', '')"
"('SilentWebUI.', '', '')"
"('SilentWindowsFormsAuthenticationDialog.', '', '')"
"('Single.', '', '')"
"('SnakeCaseNamingStrategy.', '', '')"
"('Sockets.', '', '')"
"('Sources.', '', '')"
"('SpanExtensions.', '', '')"
"('Specialized.', '', '')"
"('StaTaskScheduler.', '', '')"
"('StackTrace.', '', '')"
"('State.', '', '')"
"('StopwatchService.', '', '')"
"('Storage.', '', '')"
"('StorageCreationProperties.', '', '')"
"('StorageCreationPropertiesBuilder.', '', '')"
"('Stream.', '', '')"
"('Streams.', '', '')"
"('String.', '', '')"
"('StringComparer.', '', '')"
"('StringComparison.', '', '')"
"('StringEnumConverter.', '', '')"
"('StringEscapeHandling.', '', '')"
"('StringExtensions.', '', '')"
"('StringTokenProvider.', '', '')"
"('StringUtils.', '', '')"
"('Su3pUR.', '', '')"
"('SupportedAlgorithms.', '', '')"
"('SymmetricKeyWrapProvider.', '', '')"
"('SymmetricSecurityKey.', '', '')"
"('SymmetricSignatureProvider.', '', '')"
"('System.', '', '')"
"('SystemAcl.', '', '')"
"('SystemWebViewOptions.', '', '')"
"('T.', '', '')"
"('T7.', '', '')"
"('TNt.', '', '')"
"('TSystem.', '', '')"
"('TagList.', '', '')"
"('Task.', '', '')"
"('TaskAsyncEnumerableExtensions.', '', '')"
"('Tasks.', '', '')"
"('TeamsTab.', '', '')"
"('Telemetry.', '', '')"
"('TelemetryAudienceType.', '', '')"
"('TelemetryClient.', '', '')"
"('TelemetryClientExtensions.', '', '')"
"('TelemetryCore.', '', '')"
"('TelemetryData.', '', '')"
"('TelemetryEventDetails.', '', '')"
"('TenantProfile.', '', '')"
"('Test.', '', '')"
"('Text.', '', '')"
"('TextEncoder.', '', '')"
"('TextEncoderSettings.', '', '')"
"('TextWriterEventListener.', '', '')"
"('TextWriterTraceListener.', '', '')"
"('Thread.', '', '')"
"('ThreadPool.', '', '')"
"('Threading.', '', '')"
"('ThrottleCommon.', '', '')"
"('Throttling.', '', '')"
"('TicketCacheReader.', '', '')"
"('TicketCacheWriter.', '', '')"
"('TimeSpan.', '', '')"
"('Timer.', '', '')"
"('TokenAccessLevels.', '', '')"
"('TokenCache.', '', '')"
"('TokenCacheExtensions.', '', '')"
"('TokenCacheNotificationArgs.', '', '')"
"('TokenClient.', '', '')"
"('TokenCredentials.', '', '')"
"('TokenHandler.', '', '')"
"('TokenSource.', '', '')"
"('TokenSubjectType.', '', '')"
"('TokenType.', '', '')"
"('TokenUtilities.', '', '')"
"('TokenValidationParameters.', '', '')"
"('TokenValidationResult.', '', '')"
"('Tokens.', '', '')"
"('Tools.', '', '')"
"('TraceLevel.', '', '')"
"('TraceSource.', '', '')"
"('TraceSourceLogger.', '', '')"
"('TraceTelemetryConfig.', '', '')"
"('Tracing.', '', '')"
"('TracingAdapter.', '', '')"
"('Transactions.', '', '')"
"('TransformationJsonConverter.', '', '')"
"('TransientErrorIgnoreStrategy.', '', '')"
"('TransientFaultHandling.', '', '')"
"('TypeConversion.', '', '')"
"('TypeConverter.', '', '')"
"('TypeNameAssemblyFormatHandling.', '', '')"
"('TypeNameHandling.', '', '')"
"('U.', '', '')"
"('U5.', '', '')"
"('UB.', '', '')"
"('UIParent.', '', '')"
"('UInt16.', '', '')"
"('UInt32.', '', '')"
"('UInt64.', '', '')"
"('ULTU.', '', '')"
"('UNewtonsoft.', '', '')"
"('USystem.', '', '')"
"('UTF8.', '', '')"
"('UTF8Encoding.', '', '')"
"('UiRequiredExceptionClassification.', '', '')"
"('UiRequiredProvider.', '', '')"
"('Ukp.', '', '')"
"('UlF.', '', '')"
"('Un.', '', '')"
"('UnconditionalSuppressMessageAttribute.', '', '')"
"('UndefinedSchemaIdHandling.', '', '')"
"('Unicode.', '', '')"
"('UnicodeRange.', '', '')"
"('UnicodeRanges.', '', '')"
"('UniqueId.', '', '')"
"('UnixDateTimeConverter.', '', '')"
"('UnixTimeJsonConverter.', '', '')"
"('UnmanagedMemoryStream.', '', '')"
"('Unsafe.', '', '')"
"('Up.', '', '')"
"('Uri.', '', '')"
"('UrlEncoder.', '', '')"
"('UrlExpressionVisitor.', '', '')"
"('User.', '', '')"
"('UserAssertion.', '', '')"
"('UserInfo.', '', '')"
"('Users.', '', '')"
"('UtcNow.', '', '')"
"('Utf8JsonReader.', '', '')"
"('Utf8JsonWriter.', '', '')"
"('Utilities.', '', '')"
"('Utility.', '', '')"
"('Utils.', '', '')"
"('V.', '', '')"
"('VI.', '', '')"
"('VJ19.', '', '')"
"('ValidationEventArgs.', '', '')"
"('ValidationException.', '', '')"
"('ValidationFailure.', '', '')"
"('ValidatorUtilities.', '', '')"
"('Validators.', '', '')"
"('ValueTuple.', '', '')"
"('ValueType.', '', '')"
"('Vector.', '', '')"
"('Vector2.', '', '')"
"('Vector3.', '', '')"
"('Vector4.', '', '')"
"('Vectors.', '', '')"
"('VersionConverter.', '', '')"
"('Versioning.', '', '')"
"('Vg.', '', '')"
"('VisualC.', '', '')"
"('W.', '', '')"
"('W3CIdFlags.', '', '')"
"('Watcher.', '', '')"
"('Web.', '', '')"
"('WebAuthenticationBroker.', '', '')"
"('WebBrowserBeforeNavigateEventArgs.', '', '')"
"('WebBrowserNavigateErrorEventArgs.', '', '')"
"('WebHeaderCollection.', '', '')"
"('WebRequest.', '', '')"
"('WebSockets.', '', '')"
"('WellKnownSidType.', '', '')"
"('Win32.', '', '')"
"('Win32VersionApi.', '', '')"
"('WinFormsLegacyWebUi.', '', '')"
"('Windows.', '', '')"
"('WindowsAccountType.', '', '')"
"('WindowsBrokerOptions.', '', '')"
"('WindowsBuiltInRole.', '', '')"
"('WindowsDpiHelper.', '', '')"
"('WindowsFormsWebAuthenticationDialog.', '', '')"
"('WindowsFormsWebAuthenticationDialogBase.', '', '')"
"('WindowsIdentity.', '', '')"
"('WindowsNativeUtils.', '', '')"
"('WindowsPrincipal.', '', '')"
"('WindowsRuntime.', '', '')"
"('WjewT.', '', '')"
"('Wr.', '', '')"
"('WriteState.', '', '')"
"('Writer.', '', '')"
"('WsTrust.', '', '')"
"('WsTrustWebRequestManager.', '', '')"
"('WwwAuthenticateParameters.', '', '')"
"('X.', '', '')"
"('X509Certificates.', '', '')"
"('X509EncryptingCredentials.', '', '')"
"('X509SecurityKey.', '', '')"
"('X509SigningCredentials.', '', '')"
"('X6sSB.', '', '')"
"('XADF.', '', '')"
"('XDocument.', '', '')"
"('XPath.', '', '')"
"('Xamarin.', '', '')"
"('Xml.', '', '')"
"('XmlDocument.', '', '')"
"('XmlNodeConverter.', '', '')"
"('XmlSerializer.', '', '')"
"('Xu.', '', '')"
"('Y.', '', '')"
"('Y45Nsh.', '', '')"
"('Ye.', '', '')"
"('Z.', '', '')"
"('ZipFile.', '', '')"
"('Zp.', '', '')"
"('a.', '', '')"
"('a2.', '', '')"
"('aB.', '', '')"
"('accounts.', '', '')"
"('actor.', '', '')"
"('aka.', '', '')"
"('alteredsecurity.', '', '')"
"('args.', '', '')"
"('asp.', '', '')"
"('azure.', '', '')"
"('b.', '', '')"
"('b2clogin.', '', '')"
"('bM.', '', '')"
"('bmv.', '', '')"
"('c-F.', '', '-F')"
"('c.', '', '')"
"('cL6H.', '', '')"
"('cP.', '', '')"
"('cert.', '', '')"
"('certUri.', '', '')"
"('certificate.', '', '')"
"('certs.', '', '')"
"('chinacloudapi.', '', '')"
"('ciamlogin.', '', '')"
"('client.', '', '')"
"('cln.', '', '')"
"('common.', '', '')"
"('config.', '', '')"
"('contoso.', '', '')"
"('core.', '', '')"
"('corewebview2environment.', '', '')"
"('costura.', '', '')"
"('counter.', '', '')"
"('cyphertext.', '', '')"
"('d.', '', '')"
"('d5.', '', '')"
"('dD.', '', '')"
"('dJZ.', '', '')"
"('dP.', '', '')"
"('dVv5.', '', '')"
"('dateTime.', '', '')"
"('db.', '', '')"
"('dll.', '', '')"
"('drcjz.', '', '')"
"('drnk.', '', '')"
"('dv.', '', '')"
"('e.', '', '')"
"('e2Vd.', '', '')"
"('entity.', '', '')"
"('error.', '', '')"
"('ew2NN.', '', '')"
"('ex.', '', '')"
"('example.', '', '')"
"('exe.', '', '')"
"('expirationTime.', '', '')"
"('expires.', '', '')"
"('f.', '', '')"
"('fRHT.', '', '')"
"('final.', '', '')"
"('fx.', '', '')"
"('g.', '', '')"
"('gNaS.', '', '')"
"('ge.', '', '')"
"('github.', '', '')"
"('glib-Error-Reporting.', '', '-Reporting')"
"('gnome.', '', '')"
"('graph.', '', '')"
"('h-7w6n.', '', '-7w6n')"
"('h.', '', '')"
"('hW.', '', '')"
"('handler.', '', '')"
"('hasher.', '', '')"
"('header.', '', '')"
"('http.', '', '')"
"('httpClient.', '', '')"
"('httpClientJWT.', '', '')"
"('httpResponse.', '', '')"
"('hv.', '', '')"
"('hw.', '', '')"
"('i.', '', '')"
"('ietf.', '', '')"
"('iltemplate.', '', '')"
"('input.', '', '')"
"('issuedAt.', '', '')"
"('j.', '', '')"
"('j6Y.', '', '')"
"('jW.', '', '')"
"('jWE7.', '', '')"
"('john.', '', '')"
"('jwlU.', '', '')"
"('k.', '', '')"
"('k9.', '', '')"
"('kRT.', '', '')"
"('kvp.', '', '')"
"('kzhjs.', '', '')"
"('l.', '', '')"
"('lC.', '', '')"
"('lH.', '', '')"
"('lIo.', '', '')"
"('llt7.', '', '')"
"('ly.', '', '')"
"('m.', '', '')"
"('mG.', '', '')"
"('man7.', '', '')"
"('mb9O.', '', '')"
"('microsfoftonline.', '', '')"
"('microsoft.', '', '')"
"('microsoftonline.', '', '')"
"('mozilla.', '', '')"
"('msalCacheHelper.', '', '')"
"('mscoree.', '', '')"
"('mscorlib.', '', '')"
"('n.', '', '')"
"('netdesktop.', '', '')"
"('netstandard.', '', '')"
"('newResponse.', '', '')"
"('newtonsoft.', '', '')"
"('no.', '', '')"
"('normidna.', '', '')"
"('normnfc.', '', '')"
"('normnfd.', '', '')"
"('normnfkc.', '', '')"
"('normnfkd.', '', '')"
"('notbefore.', '', '')"
"('nuget.', '', '')"
"('nwkItxI2H.', '', '')"
"('o.', '', '')"
"('oI.', '', '')"
"('oasis-open.', '', '-open')"
"('object.', '', '')"
"('odata.', '', '')"
"('onmicrosoft.', '', '')"
"('openid.', '', '')"
"('optional.', '', '')"
"('ou.', '', '')"
"('oz.', '', '')"
"('p.', '', '')"
"('pDb.', '', '')"
"('pM6.', '', '')"
"('packages.', '', '')"
"('payload.', '', '')"
"('pdb.', '', '')"
"('pi.', '', '')"
"('pollingState.', '', '')"
"('program.', '', '')"
"('property.', '', '')"
"('ps.', '', '')"
"('q.', '', '')"
"('qX.', '', '')"
"('qaNn0om9u.', '', '')"
"('r.', '', '')"
"('r4.', '', '')"
"('r4lx.', '', '')"
"('rYJMNz.', '', '')"
"('rd.', '', '')"
"('reader.', '', '')"
"('recommend.', '', '')"
"('refreshtoken.', '', '')"
"('requestBody.', '', '')"
"('requestContext.', '', '')"
"('requestMessage.', '', '')"
"('required.', '', '')"
"('resources.', '', '')"
"('response.', '', '')"
"('responseJwt.', '', '')"
"('result.', '', '')"
"('rfc-editor.', '', '-editor')"
"('rl.', '', '')"
"('role.', '', '')"
"('rrww7C.', '', '')"
"('s.', '', '')"
"('sCa.', '', '')"
"('sFYA.', '', '')"
"('sQ.', '', '')"
"('sRGlsg.', '', '')"
"('scope.', '', '')"
"('security.', '', '')"
"('signature.', '', '')"
"('ss.', '', '')"
"('stackoverflow.', '', '')"
"('string.', '', '')"
"('t.', '', '')"
"('tJ.', '', '')"
"('tU.', '', '')"
"('target.', '', '')"
"('targetcorp.', '', '')"
"('token.', '', '')"
"('tokenJson.', '', '')"
"('tokenResponse.', '', '')"
"('tokenResponseContent.', '', '')"
"('tp.', '', '')"
"('type.', '', '')"
"('u.', '', '')"
"('u2D.', '', '')"
"('uDE.', '', '')"
"('uL0.', '', '')"
"('uid.', '', '')"
"('uykM7.', '', '')"
"('v.', '', '')"
"('validationParameters.', '', '')"
"('vault.', '', '')"
"('vgfM.', '', '')"
"('visualstudio.', '', '')"
"('vuF.', '', '')"
"('w.', '', '')"
"('w3.', '', '')"
"('wC.', '', '')"
"('wV.', '', '')"
"('we.', '', '')"
"('windows-ppe.', '', '-ppe')"
"('windows.', '', '')"
"('writer.', '', '')"
"('x.', '', '')"
"('xK.', '', '')"
"('xg.', '', '')"
"('xvi.', '', '')"
"('y.', '', '')"
"('yL-N.', '', '-N')"
"('yU.', '', '')"
"('yW.', '', '')"
"('yw.', '', '')"
"('yyq.', '', '')"
"('z.', '', '')"
"('z7q.', '', '')"
"('zMC.', '', '')"
"('zyC1.', '', '')"
